"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","2022-Q1","T1-2022",161.578,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","2022-Q2","T2-2022",161.417,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","2022-Q3","T3-2022",190.412,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","2022-Q4","T4-2022",178.132,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","2023-Q1","T1-2023",188.705,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","2023-Q2","T2-2023",185.782,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","2023-Q3","T3-2023",177.294,,
"ITD","Nord-est","1","maschi","Y15-24","15-24 anni","2023-Q4","T4-2023",181.489,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2018","2018",103.975,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2018-Q2","T2-2018",100.212,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2018-Q1","T1-2018",93.424,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2018-Q4","T4-2018",104.455,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2018-Q3","T3-2018",117.811,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2019","2019",115.786,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2019-Q1","T1-2019",108.278,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2019-Q2","T2-2019",107.43,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2019-Q4","T4-2019",124.103,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2019-Q3","T3-2019",123.332,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2020","2020",90.732,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2020-Q2","T2-2020",75.865,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2020-Q1","T1-2020",96.432,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2020-Q3","T3-2020",100.959,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2020-Q4","T4-2020",89.671,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2021","2021",94.342,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2022","2022",115.72,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2023","2023",122.755,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2021-Q1","T1-2021",77.81,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2021-Q2","T2-2021",91.81,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2021-Q3","T3-2021",96.998,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2021-Q4","T4-2021",110.75,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2022-Q1","T1-2022",106.124,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2022-Q2","T2-2022",116.659,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2022-Q3","T3-2022",125.662,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2022-Q4","T4-2022",114.436,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2023-Q1","T1-2023",120.746,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2023-Q2","T2-2023",123.092,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2023-Q3","T3-2023",127.86,,
"ITD","Nord-est","2","femmine","Y15-24","15-24 anni","2023-Q4","T4-2023",119.321,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2018","2018",252.999,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2018-Q2","T2-2018",251.897,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2018-Q1","T1-2018",234.439,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2018-Q4","T4-2018",254.633,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2018-Q3","T3-2018",271.03,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2019","2019",274.97,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2019-Q1","T1-2019",259.514,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2019-Q2","T2-2019",273.108,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2019-Q4","T4-2019",285.049,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2019-Q3","T3-2019",282.208,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2020","2020",248.386,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2020-Q2","T2-2020",232.816,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2020-Q1","T1-2020",259.066,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2020-Q3","T3-2020",264.037,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2020-Q4","T4-2020",237.624,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2021","2021",248.677,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2022","2022",288.605,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2023","2023",306.072,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2021-Q1","T1-2021",223.668,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2021-Q2","T2-2021",238.401,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2021-Q3","T3-2021",263.931,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2021-Q4","T4-2021",268.705,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2022-Q1","T1-2022",267.701,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2022-Q2","T2-2022",278.076,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2022-Q3","T3-2022",316.074,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2022-Q4","T4-2022",292.567,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2023-Q1","T1-2023",309.451,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2023-Q2","T2-2023",308.874,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2023-Q3","T3-2023",305.153,,
"ITD","Nord-est","9","totale","Y15-24","15-24 anni","2023-Q4","T4-2023",300.81,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2018","2018",115.755,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2018-Q2","T2-2018",108.652,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2018-Q1","T1-2018",114.821,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2018-Q4","T4-2018",123.067,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2018-Q3","T3-2018",116.48,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2019","2019",114.125,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2019-Q1","T1-2019",115.107,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2019-Q2","T2-2019",115.909,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2019-Q4","T4-2019",114.564,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2019-Q3","T3-2019",110.921,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2020","2020",103.408,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2020-Q2","T2-2020",96.812,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2020-Q1","T1-2020",118.223,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2020-Q3","T3-2020",92.867,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2020-Q4","T4-2020",105.731,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2021","2021",112.613,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2022","2022",133.652,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2023","2023",139.064,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2021-Q1","T1-2021",103.556,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2021-Q2","T2-2021",113.337,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2021-Q3","T3-2021",121.013,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2021-Q4","T4-2021",112.545,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2022-Q1","T1-2022",122.31,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2022-Q2","T2-2022",139.017,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2022-Q3","T3-2022",145.532,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2022-Q4","T4-2022",127.748,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2023-Q1","T1-2023",136.339,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2023-Q2","T2-2023",143.495,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2023-Q3","T3-2023",149.22,,
"ITE","Centro","1","maschi","Y15-24","15-24 anni","2023-Q4","T4-2023",127.201,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2018","2018",74.659,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2018-Q2","T2-2018",76.134,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2018-Q1","T1-2018",72.213,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2018-Q4","T4-2018",74.049,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2018-Q3","T3-2018",76.242,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2019","2019",76.706,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2019-Q1","T1-2019",70.227,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2019-Q2","T2-2019",72.902,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2019-Q4","T4-2019",74.959,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2019-Q3","T3-2019",88.735,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2020","2020",66.909,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2020-Q2","T2-2020",59.484,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2020-Q1","T1-2020",71.945,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2020-Q3","T3-2020",77.237,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2020-Q4","T4-2020",58.971,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2021","2021",74.39,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2022","2022",85.536,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2023","2023",82.611,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2021-Q1","T1-2021",62.247,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2021-Q2","T2-2021",75.336,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2021-Q3","T3-2021",77.475,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2021-Q4","T4-2021",82.501,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2022-Q1","T1-2022",80.984,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2022-Q2","T2-2022",83.061,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2022-Q3","T3-2022",93.912,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2022-Q4","T4-2022",84.185,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2023-Q1","T1-2023",83.327,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2023-Q2","T2-2023",75.192,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2023-Q3","T3-2023",85.669,,
"ITE","Centro","2","femmine","Y15-24","15-24 anni","2023-Q4","T4-2023",86.257,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2018","2018",190.414,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2018-Q2","T2-2018",184.786,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2018-Q1","T1-2018",187.034,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2018-Q4","T4-2018",197.116,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2018-Q3","T3-2018",192.722,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2019","2019",190.831,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2019-Q1","T1-2019",185.334,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2019-Q2","T2-2019",188.811,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2019-Q4","T4-2019",189.522,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2019-Q3","T3-2019",199.656,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2020","2020",170.317,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2020-Q2","T2-2020",156.296,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2020-Q1","T1-2020",190.168,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2020-Q3","T3-2020",170.104,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2020-Q4","T4-2020",164.702,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2021","2021",187.002,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2022","2022",219.188,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2023","2023",221.675,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2021-Q1","T1-2021",165.803,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2021-Q2","T2-2021",188.673,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2021-Q3","T3-2021",198.488,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2021-Q4","T4-2021",195.046,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2022-Q1","T1-2022",203.294,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2022-Q2","T2-2022",222.079,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2022-Q3","T3-2022",239.444,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2022-Q4","T4-2022",211.934,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2023-Q1","T1-2023",219.666,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2023-Q2","T2-2023",218.687,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2023-Q3","T3-2023",234.889,,
"ITE","Centro","9","totale","Y15-24","15-24 anni","2023-Q4","T4-2023",213.458,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2018","2018",163.194,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2018-Q2","T2-2018",165.759,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2018-Q1","T1-2018",151.406,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2018-Q4","T4-2018",154.911,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2018-Q3","T3-2018",180.699,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2019","2019",168.651,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2019-Q1","T1-2019",138.64,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2019-Q2","T2-2019",164.998,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2019-Q4","T4-2019",172.238,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2019-Q3","T3-2019",198.728,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2020","2020",163.292,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2020-Q2","T2-2020",147.598,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2020-Q1","T1-2020",149.761,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2020-Q3","T3-2020",184.091,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2020-Q4","T4-2020",171.719,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2021","2021",176.996,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2022","2022",183.686,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2023","2023",191.844,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2021-Q1","T1-2021",166.355,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2021-Q2","T2-2021",165.931,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2021-Q3","T3-2021",192.235,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2021-Q4","T4-2021",183.463,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2022-Q1","T1-2022",172.009,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2022-Q2","T2-2022",185.585,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2022-Q3","T3-2022",184.271,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2022-Q4","T4-2022",192.88,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2023-Q1","T1-2023",181.89,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2023-Q2","T2-2023",186.23,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2023-Q3","T3-2023",197.761,,
"ITFG","Mezzogiorno","1","maschi","Y15-24","15-24 anni","2023-Q4","T4-2023",201.495,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2018","2018",95.986,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2018-Q2","T2-2018",94.607,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2018-Q1","T1-2018",92.181,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2018-Q4","T4-2018",94.219,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2018-Q3","T3-2018",102.936,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2019","2019",96.973,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2019-Q1","T1-2019",100.838,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2019-Q2","T2-2019",93.835,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2019-Q4","T4-2019",89.784,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2019-Q3","T3-2019",103.434,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2020","2020",77.554,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2020-Q2","T2-2020",72.162,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2020-Q1","T1-2020",79.842,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2020-Q3","T3-2020",85.605,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2020-Q4","T4-2020",72.608,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2021","2021",85.835,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2022","2022",98.242,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2023","2023",96.255,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2021-Q1","T1-2021",65.852,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2021-Q2","T2-2021",85.42,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2021-Q3","T3-2021",98.191,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2021-Q4","T4-2021",93.877,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2022-Q1","T1-2022",93.248,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2022-Q2","T2-2022",116.322,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2022-Q3","T3-2022",90.192,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2022-Q4","T4-2022",93.205,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2023-Q1","T1-2023",92.553,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2023-Q2","T2-2023",99.985,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2023-Q3","T3-2023",95.853,,
"ITFG","Mezzogiorno","2","femmine","Y15-24","15-24 anni","2023-Q4","T4-2023",96.628,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2018","2018",259.179,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2018-Q2","T2-2018",260.366,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2018-Q1","T1-2018",243.588,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2018-Q4","T4-2018",249.13,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2018-Q3","T3-2018",283.635,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2019","2019",265.624,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2019-Q1","T1-2019",239.477,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2019-Q2","T2-2019",258.833,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2019-Q4","T4-2019",262.022,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2019-Q3","T3-2019",302.162,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2020","2020",240.846,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2020-Q2","T2-2020",219.76,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2020-Q1","T1-2020",229.603,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2020-Q3","T3-2020",269.696,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2020-Q4","T4-2020",244.327,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2021","2021",262.831,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2022","2022",281.928,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2023","2023",288.099,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2021-Q1","T1-2021",232.207,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2021-Q2","T2-2021",251.35,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2021-Q3","T3-2021",290.427,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2021-Q4","T4-2021",277.34,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2022-Q1","T1-2022",265.257,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2022-Q2","T2-2022",301.907,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2022-Q3","T3-2022",274.463,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2022-Q4","T4-2022",286.085,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2023-Q1","T1-2023",274.443,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2023-Q2","T2-2023",286.215,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2023-Q3","T3-2023",293.614,,
"ITFG","Mezzogiorno","9","totale","Y15-24","15-24 anni","2023-Q4","T4-2023",298.122,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2018","2018",2293.893,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2018-Q2","T2-2018",2345.262,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2018-Q1","T1-2018",2260.076,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2018-Q4","T4-2018",2259.568,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2018-Q3","T3-2018",2310.666,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2019","2019",2299.282,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2019-Q1","T1-2019",2270.467,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2019-Q2","T2-2019",2285.207,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2019-Q4","T4-2019",2326.386,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2019-Q3","T3-2019",2315.066,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2020","2020",2202.253,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2020-Q2","T2-2020",2149.074,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2020-Q1","T1-2020",2245.721,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2020-Q3","T3-2020",2219.476,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2020-Q4","T4-2020",2194.74,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2021","2021",2254.394,,
"IT","Italia","1","maschi","Y25-34","25-34 anni","2022","2022",2356.675,,
